identity_id;user_id;changed;del;standard;name;organization;email;reply-to;bcc;signature;html_signature
1923;1434;2015-12-09 09:01:29.0;0;1;*;*;*;*;*;NULL;0
1924;1435;2015-06-24 13:12:23.0;0;1;*;*;*;*;*;NULL;0
1925;1436;2015-11-29 11:57:40.0;0;1;*;*;*;*;*;NULL;0
1926;1437;2015-11-29 11:59:55.0;0;1;*;*;*;*;*;NULL;0
1927;1438;2015-11-29 12:01:48.0;0;1;*;*;*;*;*;NULL;0
1928;1439;2016-05-06 11:53:16.0;0;1;*;*;*;*;*;NULL;0
1929;1440;2016-05-29 10:42:05.0;0;1;*;*;*;*;*;NULL;1
1930;1441;2015-04-03 16:14:33.0;0;1;*;*;*;*;*;NULL;1
1931;1442;2015-04-03 16:09:26.0;0;1;*;*;*;*;*;NULL;1
1932;1443;2015-04-03 16:18:43.0;0;1;*;*;*;*;*;NULL;1
1933;1444;2015-02-27 19:54:29.0;0;1;*;*;*;*;*;NULL;0
1934;1445;2015-05-23 15:27:53.0;0;1;*;*;*;*;*;NULL;1
1935;1446;2015-03-13 13:10:51.0;0;1;*;*;*;*;*;NULL;0
1936;1447;2015-11-19 12:01:24.0;0;1;*;*;*;*;*;NULL;0
1937;1448;2016-07-25 21:36:47.0;0;1;*;*;*;*;*;NULL;0
1938;1449;2016-07-29 08:28:08.0;0;1;*;*;*;*;*;NULL;0
1939;1450;2016-07-30 21:48:03.0;0;1;*;*;*;*;*;NULL;0
1940;1451;2016-07-31 14:12:08.0;0;1;*;*;*;*;*;NULL;0
1941;1452;2016-08-05 04:13:20.0;0;1;*;*;*;*;*;NULL;0
1942;1453;2016-08-05 10:40:47.0;0;1;*;*;*;*;*;NULL;0
1943;1454;2016-08-10 10:21:17.0;0;1;*;*;*;*;*;NULL;0
1944;1455;2016-08-11 03:57:37.0;0;1;*;*;*;*;*;NULL;0
1945;1456;2016-08-11 08:15:42.0;0;1;*;*;*;*;*;NULL;0
1946;1457;2016-08-11 08:18:42.0;0;1;*;*;*;*;*;NULL;0
1947;1458;2016-08-11 17:42:51.0;0;1;*;*;*;*;*;NULL;0
1948;1459;2016-08-12 18:46:28.0;0;1;*;*;*;*;*;NULL;0
1949;1460;2016-08-13 21:49:32.0;0;1;*;*;*;*;*;NULL;0
1950;1461;2016-08-15 01:05:45.0;0;1;*;*;*;*;*;NULL;0
1951;1462;2016-08-15 10:44:11.0;0;1;*;*;*;*;*;NULL;0
1952;1463;2016-08-16 21:39:29.0;0;1;*;*;*;*;*;NULL;0
1953;1464;2016-08-16 22:03:26.0;0;1;*;*;*;*;*;NULL;0
1954;1465;2016-08-22 03:08:02.0;0;1;*;*;*;*;*;NULL;0
1955;1466;2016-08-23 09:59:04.0;0;1;*;*;*;*;*;NULL;0
1956;1467;2016-08-24 16:32:44.0;0;1;*;*;*;*;*;NULL;0
1957;1468;2016-08-25 17:17:50.0;0;1;*;*;*;*;*;NULL;0
1958;1469;2016-08-26 23:14:11.0;0;1;*;*;*;*;*;NULL;0
1959;1470;2016-08-28 23:25:39.0;0;1;*;*;*;*;*;NULL;0
1960;1471;2016-08-29 09:32:25.0;0;1;*;*;*;*;*;NULL;0
1961;1472;2016-08-29 14:03:21.0;0;1;*;*;*;*;*;NULL;0
1962;1473;2016-08-30 07:52:34.0;0;1;*;*;*;*;*;NULL;0
1963;1194;2016-09-02 08:47:19.0;0;0;*;*;*;*;*;NULL;0
1964;1474;2016-09-02 10:43:56.0;0;1;*;*;*;*;*;NULL;0
1965;1475;2016-09-02 12:00:14.0;0;1;*;*;*;*;*;NULL;0
1966;1476;2016-09-02 12:01:19.0;0;1;*;*;*;*;*;NULL;0
1969;1478;2017-02-03 14:45:22.0;0;1;*;*;*;*;*;NULL;1
1970;1479;2016-09-07 09:27:05.0;0;1;*;*;*;*;*;NULL;0
1972;1481;2016-09-09 13:10:59.0;0;1;*;*;*;*;*;NULL;0
1973;1482;2016-09-14 10:49:28.0;0;1;*;*;*;*;*;NULL;0
1974;1483;2016-09-16 14:13:06.0;0;1;*;*;*;*;*;NULL;0
1975;1484;2016-09-20 11:24:30.0;0;1;*;*;*;*;*;NULL;0
1976;1485;2016-09-29 09:20:59.0;0;1;*;*;*;*;*;NULL;0
1977;1486;2016-09-29 09:33:19.0;0;1;*;*;*;*;*;NULL;0
1978;1487;2016-09-30 09:31:06.0;0;1;*;*;*;*;*;NULL;0
1979;1488;2016-10-03 22:42:31.0;0;1;*;*;*;*;*;NULL;0
1980;1489;2016-10-04 11:39:10.0;0;1;*;*;*;*;*;NULL;0
1981;1490;2016-10-04 11:42:15.0;0;1;*;*;*;*;*;NULL;0
1982;1491;2017-03-18 22:57:19.0;0;1;*;*;*;*;*;NULL;0
1983;1492;2016-10-08 03:33:05.0;0;1;*;*;*;*;*;NULL;0
1984;1493;2016-10-12 19:19:29.0;0;1;*;*;*;*;*;NULL;0
1985;1494;2016-10-13 12:26:39.0;0;1;*;*;*;*;*;NULL;0
1986;1495;2016-10-15 17:05:49.0;0;1;*;*;*;*;*;NULL;0
1987;1496;2016-10-16 19:53:35.0;0;1;*;*;*;*;*;NULL;0
1988;1497;2016-10-17 21:33:56.0;0;1;*;*;*;*;*;NULL;0
1989;1498;2016-10-20 11:59:55.0;0;1;*;*;*;*;*;NULL;0
1990;1499;2017-07-24 09:37:17.0;0;1;*;*;*;*;*;NULL;1
1991;1500;2016-10-23 11:30:09.0;0;1;*;*;*;*;*;NULL;0
1992;1501;2016-10-23 22:19:53.0;0;1;*;*;*;*;*;NULL;0
1993;1502;2016-10-27 14:58:31.0;0;1;*;*;*;*;*;NULL;0
1995;1504;2013-10-01 19:09:52.0;0;1;*;*;*;*;*;NULL;0
1996;1505;2013-10-20 22:06:51.0;0;1;*;*;*;*;*;NULL;0
1997;1506;2014-05-11 13:27:02.0;0;1;*;*;*;*;*;NULL;1
1998;1505;2013-10-20 22:08:28.0;0;0;*;*;*;*;*;NULL;0
1999;1507;2013-10-23 15:34:26.0;0;1;*;*;*;*;*;NULL;0
2000;1508;2013-10-24 00:18:37.0;0;1;*;*;*;*;*;NULL;0
2001;1509;2013-10-24 01:23:03.0;0;1;*;*;*;*;*;NULL;0
2002;1510;2013-12-29 21:48:42.0;0;1;*;*;*;*;*;NULL;0
2003;1511;2013-12-29 21:54:51.0;0;1;*;*;*;*;*;NULL;0
2004;1512;2016-12-28 22:50:48.0;0;1;*;*;*;*;*;NULL;0
2005;1513;2014-02-11 14:33:29.0;0;0;*;*;*;*;*;NULL;0
2006;1514;2014-01-27 11:44:36.0;0;1;*;*;*;*;*;NULL;0
2007;1515;2014-01-29 12:04:07.0;0;1;*;*;*;*;*;NULL;0
2008;1516;2014-02-06 09:47:53.0;0;1;*;*;*;*;*;NULL;0
2009;1517;2014-02-26 23:53:29.0;0;1;*;*;*;*;*;NULL;0
2010;1518;2014-04-02 20:33:04.0;0;1;*;*;*;*;*;NULL;0
2011;1519;2014-05-05 10:47:43.0;0;1;*;*;*;*;*;NULL;1
2012;1520;2014-04-15 16:46:08.0;0;1;*;*;*;*;*;NULL;0
2013;1521;2014-04-21 22:11:02.0;0;1;*;*;*;*;*;NULL;0
2014;1522;2014-05-06 17:17:18.0;0;1;*;*;*;*;*;NULL;0
2015;1523;2014-06-10 10:45:12.0;0;1;*;*;*;*;*;NULL;1
2016;1524;2014-05-14 09:40:00.0;0;1;*;*;*;*;*;NULL;0
2017;1525;2014-05-16 13:29:58.0;0;1;*;*;*;*;*;NULL;0
2018;1526;2014-05-29 12:28:50.0;0;1;*;*;*;*;*;NULL;0
2019;1527;2014-05-29 12:33:43.0;0;1;*;*;*;*;*;NULL;0
2020;1528;2014-05-29 12:41:50.0;0;1;*;*;*;*;*;NULL;0
2021;1529;2014-06-04 13:52:33.0;0;1;*;*;*;*;*;NULL;0
2022;1530;2014-06-06 16:20:47.0;0;1;*;*;*;*;*;NULL;0
2023;1531;2014-06-23 13:25:32.0;0;1;*;*;*;*;*;NULL;0
2024;1532;2014-06-25 11:25:36.0;0;1;*;*;*;*;*;NULL;0
2025;1533;2014-06-26 11:45:42.0;0;1;*;*;*;*;*;NULL;0
2026;1534;2014-07-01 11:46:46.0;0;1;*;*;*;*;*;NULL;0
2027;1535;2014-07-02 12:09:19.0;0;1;*;*;*;*;*;NULL;0
2028;1536;2014-07-04 01:33:23.0;0;1;*;*;*;*;*;NULL;0
2029;1537;2014-07-22 14:35:17.0;0;1;*;*;*;*;*;NULL;0
2030;1538;2014-08-08 20:32:04.0;0;1;*;*;*;*;*;NULL;0
2031;1539;2014-08-19 16:19:38.0;0;1;*;*;*;*;*;NULL;0
2032;1540;2014-08-29 15:14:46.0;0;1;*;*;*;*;*;NULL;0
2033;1541;2014-09-22 09:59:28.0;0;1;*;*;*;*;*;NULL;0
2034;1542;2014-09-30 18:25:36.0;0;1;*;*;*;*;*;NULL;0
2035;1543;2014-10-14 21:49:55.0;0;1;*;*;*;*;*;NULL;0
2036;1544;2014-10-29 11:41:05.0;0;1;*;*;*;*;*;NULL;0
2037;1545;2014-10-30 14:12:24.0;0;1;*;*;*;*;*;NULL;0
2038;1546;2014-11-08 16:12:41.0;0;1;*;*;*;*;*;NULL;0
2039;1547;2014-11-11 16:48:51.0;0;1;*;*;*;*;*;NULL;0
2040;1548;2014-11-14 11:53:13.0;0;1;*;*;*;*;*;NULL;0
2041;1549;2014-11-15 15:26:38.0;0;1;*;*;*;*;*;NULL;0
2042;1550;2014-11-15 23:30:22.0;0;1;*;*;*;*;*;NULL;0
2043;1551;2014-11-15 23:33:39.0;0;1;*;*;*;*;*;NULL;0
2044;1552;2015-04-22 11:42:03.0;0;1;*;*;*;*;*;NULL;0
2045;1553;2014-11-18 19:47:21.0;0;1;*;*;*;*;*;NULL;0
2046;1554;2014-11-20 12:07:10.0;0;1;*;*;*;*;*;NULL;0
2047;1555;2014-11-30 16:55:43.0;0;1;*;*;*;*;*;NULL;0
2048;1556;2014-11-30 21:02:03.0;0;1;*;*;*;*;*;NULL;0
2049;1557;2014-12-01 12:51:17.0;0;1;*;*;*;*;*;NULL;0
2050;1558;2014-12-01 15:55:14.0;0;1;*;*;*;*;*;NULL;0
2051;1559;2014-12-02 16:51:55.0;0;1;*;*;*;*;*;NULL;0
2052;1560;2014-12-03 19:30:39.0;0;1;*;*;*;*;*;NULL;0
2053;1561;2014-12-04 10:46:30.0;0;1;*;*;*;*;*;NULL;0
2054;1562;2014-12-20 07:45:03.0;0;1;*;*;*;*;*;NULL;0
2055;1563;2015-01-16 16:55:55.0;0;1;*;*;*;*;*;NULL;0
2056;1564;2015-01-22 16:01:35.0;0;1;*;*;*;*;*;NULL;0
2057;1565;2015-01-30 08:52:28.0;0;1;*;*;*;*;*;NULL;0
2058;1566;2015-02-06 15:18:26.0;0;1;*;*;*;*;*;NULL;0
2059;1567;2015-02-09 12:05:55.0;0;1;*;*;*;*;*;NULL;0
2060;1568;2015-02-10 16:34:36.0;0;1;*;*;*;*;*;NULL;0
2061;1569;2015-02-11 16:43:18.0;0;1;*;*;*;*;*;NULL;0
2062;1570;2015-02-11 16:30:05.0;0;1;*;*;*;*;*;NULL;0
2063;1571;2015-02-11 21:07:32.0;0;1;*;*;*;*;*;NULL;0
2064;1572;2015-04-02 17:12:02.0;0;1;*;*;*;*;*;NULL;0
2065;1573;2015-03-03 16:22:57.0;0;1;*;*;*;*;*;NULL;0
2066;1574;2015-03-07 17:18:58.0;0;1;*;*;*;*;*;NULL;0
2067;1575;2015-03-05 20:00:26.0;0;1;*;*;*;*;*;NULL;0
2068;1576;2015-03-06 21:40:04.0;0;1;*;*;*;*;*;NULL;0
2069;1577;2015-03-09 14:18:07.0;0;1;*;*;*;*;*;NULL;1
2070;1578;2015-03-10 16:55:18.0;0;1;*;*;*;*;*;NULL;0
2071;1579;2015-03-11 16:09:34.0;0;1;*;*;*;*;*;NULL;0
2072;1580;2015-03-12 20:42:39.0;0;1;*;*;*;*;*;NULL;0
2073;1581;2015-03-16 10:41:59.0;0;1;*;*;*;*;*;NULL;0
2074;1582;2015-03-16 10:42:01.0;0;1;*;*;*;*;*;NULL;0
2075;1583;2015-03-16 20:47:02.0;0;1;*;*;*;*;*;NULL;0
2076;1584;2015-03-16 20:49:32.0;0;1;*;*;*;*;*;NULL;0
2077;1585;2015-03-17 20:27:43.0;0;1;*;*;*;*;*;NULL;0
2078;1586;2015-03-18 22:22:47.0;0;1;*;*;*;*;*;NULL;0
2079;1587;2015-03-18 22:44:44.0;0;1;*;*;*;*;*;NULL;0
2080;1588;2015-03-23 20:35:57.0;0;1;*;*;*;*;*;NULL;0
2081;1589;2015-04-05 19:25:41.0;0;1;*;*;*;*;*;NULL;0
2082;1590;2015-03-28 12:38:30.0;0;1;*;*;*;*;*;NULL;0
2083;1591;2015-04-01 15:16:00.0;0;1;*;*;*;*;*;NULL;0
2084;1592;2015-04-08 20:45:49.0;0;1;*;*;*;*;*;NULL;0
2085;1593;2015-04-14 19:58:42.0;0;1;*;*;*;*;*;NULL;0
2086;1594;2015-04-15 11:26:32.0;0;1;*;*;*;*;*;NULL;0
2087;1595;2015-04-15 21:22:32.0;0;1;*;*;*;*;*;NULL;0
2088;1596;2015-04-28 19:27:24.0;0;1;*;*;*;*;*;NULL;0
2089;1597;2015-05-19 18:13:22.0;0;1;*;*;*;*;*;NULL;0
2090;1598;2015-05-25 18:16:40.0;0;1;*;*;*;*;*;NULL;0
2091;1599;2015-09-03 13:52:35.0;0;1;*;*;*;*;*;NULL;1
2092;1600;2015-06-03 13:58:51.0;0;1;*;*;*;*;*;NULL;0
2093;1601;2015-06-10 13:31:20.0;0;1;*;*;*;*;*;NULL;0
2094;1602;2015-06-16 09:29:40.0;0;1;*;*;*;*;*;NULL;0
2095;1603;2015-06-18 17:34:15.0;0;1;*;*;*;*;*;NULL;0
2096;1604;2015-06-29 13:10:36.0;0;1;*;*;*;*;*;NULL;0
2097;1605;2015-06-29 13:12:04.0;0;1;*;*;*;*;*;NULL;0
2098;1606;2015-06-30 12:51:23.0;0;1;*;*;*;*;*;NULL;0
2099;1607;2015-07-03 10:14:15.0;0;1;*;*;*;*;*;NULL;0
2100;1608;2015-07-04 11:55:52.0;0;1;*;*;*;*;*;NULL;0
2101;1609;2015-07-04 12:02:43.0;0;1;*;*;*;*;*;NULL;0
2102;1610;2015-07-04 12:05:08.0;0;1;*;*;*;*;*;NULL;0
2103;1611;2015-07-04 13:03:45.0;0;1;*;*;*;*;*;NULL;0
2104;1612;2015-07-07 17:54:07.0;0;1;*;*;*;*;*;NULL;0
2105;1613;2015-07-14 16:04:29.0;0;1;*;*;*;*;*;NULL;0
2106;1614;2015-07-25 12:33:29.0;0;1;*;*;*;*;*;NULL;0
2107;1615;2015-08-04 23:16:14.0;0;1;*;*;*;*;*;NULL;1
2108;1616;2015-08-09 20:58:20.0;0;1;*;*;*;*;*;NULL;0
2109;1617;2015-08-11 13:16:34.0;0;1;*;*;*;*;*;NULL;0
2110;1618;2015-08-14 11:28:32.0;0;1;*;*;*;*;*;NULL;0
2111;1619;2015-08-19 12:51:53.0;0;1;*;*;*;*;*;NULL;0
2112;1620;2015-08-19 16:42:48.0;0;1;*;*;*;*;*;NULL;0
2113;1621;2015-08-19 19:17:09.0;0;1;*;*;*;*;*;NULL;0
2114;1622;2015-08-27 13:32:20.0;0;1;*;*;*;*;*;NULL;0
2115;1623;2015-08-28 17:33:06.0;0;1;*;*;*;*;*;NULL;0
2116;1624;2015-09-05 11:09:00.0;0;1;*;*;*;*;*;NULL;0
2117;1625;2015-09-09 21:59:06.0;0;1;*;*;*;*;*;NULL;0
2118;1626;2015-09-12 13:05:59.0;0;1;*;*;*;*;*;NULL;0
2119;1627;2015-09-12 16:25:03.0;0;1;*;*;*;*;*;NULL;0
2120;1628;2015-10-08 20:35:41.0;0;1;*;*;*;*;*;NULL;0
2121;1629;2015-10-11 10:46:25.0;0;1;*;*;*;*;*;NULL;0
2122;1630;2015-10-11 10:51:23.0;0;1;*;*;*;*;*;NULL;0
2123;1631;2015-10-14 08:31:55.0;0;1;*;*;*;*;*;NULL;0
2124;1632;2015-10-19 11:27:31.0;0;1;*;*;*;*;*;NULL;0
2125;1633;2015-10-19 11:33:17.0;0;1;*;*;*;*;*;NULL;0
2126;1634;2015-10-20 17:42:26.0;0;1;*;*;*;*;*;NULL;0
2127;1635;2015-10-20 17:53:07.0;0;1;*;*;*;*;*;NULL;0
2128;1636;2015-11-03 09:48:10.0;0;1;*;*;*;*;*;NULL;0
2129;1637;2015-12-04 19:44:01.0;0;1;*;*;*;*;*;NULL;0
2130;1638;2015-12-22 10:29:30.0;0;1;*;*;*;*;*;NULL;0
2131;1639;2015-12-22 15:47:08.0;0;1;*;*;*;*;*;NULL;0
2132;1640;2015-12-22 15:54:54.0;0;1;*;*;*;*;*;NULL;0
2133;1641;2015-12-22 16:02:28.0;0;1;*;*;*;*;*;NULL;0
2134;1642;2015-12-22 16:10:47.0;0;1;*;*;*;*;*;NULL;0
2135;1643;2015-12-22 16:15:58.0;0;1;*;*;*;*;*;NULL;0
2136;1644;2016-03-19 13:28:42.0;0;1;*;*;*;*;*;NULL;0
2137;1645;2016-06-08 12:52:05.0;0;1;*;*;*;*;*;NULL;0
2138;1646;2016-07-16 12:27:24.0;0;1;*;*;*;*;*;NULL;0
2139;1647;2016-07-16 12:33:07.0;0;1;*;*;*;*;*;NULL;0
2140;1648;2016-09-09 12:14:54.0;0;1;*;*;*;*;*;NULL;0
2141;1649;2016-11-02 19:51:08.0;0;1;*;*;*;*;*;NULL;0
2142;1650;2016-11-05 20:25:07.0;0;1;*;*;*;*;*;NULL;0
2143;1651;2016-11-05 20:39:24.0;0;1;*;*;*;*;*;NULL;0
2144;1652;2016-11-09 15:39:37.0;0;1;*;*;*;*;*;NULL;0
2145;1653;2016-11-09 16:07:43.0;0;1;*;*;*;*;*;NULL;0
2146;1654;2016-11-13 13:57:25.0;0;1;*;*;*;*;*;NULL;0
2147;1655;2016-11-13 23:47:23.0;0;1;*;*;*;*;*;NULL;0
2148;1656;2016-11-14 08:43:55.0;0;1;*;*;*;*;*;NULL;0
2149;1657;2016-11-14 11:18:04.0;0;1;*;*;*;*;*;NULL;0
2150;1658;2016-11-14 14:23:01.0;0;1;*;*;*;*;*;NULL;0
2151;1659;2016-11-15 09:13:43.0;0;1;*;*;*;*;*;NULL;0
2152;1660;2016-11-15 14:30:04.0;0;1;*;*;*;*;*;NULL;0
2153;1661;2016-11-16 02:07:12.0;0;1;*;*;*;*;*;NULL;0
2154;1662;2016-11-22 09:07:00.0;0;1;*;*;*;*;*;NULL;0
2155;1663;2016-11-22 10:47:26.0;0;1;*;*;*;*;*;NULL;0
2156;1664;2016-11-22 13:32:43.0;0;1;*;*;*;*;*;NULL;0
2157;1665;2016-11-23 16:05:31.0;0;1;*;*;*;*;*;NULL;0
2158;1666;2016-11-23 16:16:59.0;0;1;*;*;*;*;*;NULL;0
2159;1667;2016-11-23 20:19:22.0;0;1;*;*;*;*;*;NULL;0
2160;1668;2016-11-24 11:31:58.0;0;1;*;*;*;*;*;NULL;0
2161;1669;2016-11-24 15:49:40.0;0;1;*;*;*;*;*;NULL;0
2162;1670;2016-11-25 10:56:44.0;0;1;*;*;*;*;*;NULL;0
2163;1671;2016-11-29 15:33:24.0;0;1;*;*;*;*;*;NULL;0
2164;1672;2016-12-01 15:33:45.0;0;1;*;*;*;*;*;NULL;0
2165;1673;2016-12-01 15:42:53.0;0;1;*;*;*;*;*;NULL;0
2166;1674;2016-12-02 11:58:58.0;0;1;*;*;*;*;*;NULL;0
2167;1675;2016-12-02 12:03:37.0;0;1;*;*;*;*;*;NULL;0
2168;1676;2016-12-02 12:20:43.0;0;1;*;*;*;*;*;NULL;0
2169;1677;2016-12-06 17:18:56.0;0;1;*;*;*;*;*;NULL;0
2170;1678;2016-12-06 18:25:33.0;0;1;*;*;*;*;*;NULL;0
2171;1679;2016-12-09 18:24:51.0;0;1;*;*;*;*;*;NULL;0
2172;1680;2016-12-09 21:59:40.0;0;1;*;*;*;*;*;NULL;0
2173;1681;2016-12-09 23:05:59.0;0;1;*;*;*;*;*;NULL;0
2174;1682;2016-12-11 16:04:24.0;0;1;*;*;*;*;*;NULL;0
2175;1683;2016-12-14 16:04:38.0;0;1;*;*;*;*;*;NULL;0
2176;1684;2016-12-14 16:10:26.0;0;1;*;*;*;*;*;NULL;0
2177;1685;2016-12-16 17:24:31.0;0;1;*;*;*;*;*;NULL;0
2178;1686;2016-12-21 13:55:54.0;0;1;*;*;*;*;*;NULL;0
2179;1687;2016-12-21 14:14:53.0;0;1;*;*;*;*;*;NULL;0
2180;1688;2016-12-21 14:34:48.0;0;1;*;*;*;*;*;NULL;0
2181;1689;2016-12-21 14:39:18.0;0;1;*;*;*;*;*;NULL;0
2182;1690;2016-12-21 14:56:08.0;0;1;*;*;*;*;*;NULL;0
2183;1691;2016-12-21 18:01:27.0;0;1;*;*;*;*;*;NULL;0
2184;1692;2016-12-21 20:47:47.0;0;1;*;*;*;*;*;NULL;0
2185;1693;2016-12-21 23:32:24.0;0;1;*;*;*;*;*;NULL;0
2186;1694;2016-12-21 23:37:16.0;0;1;*;*;*;*;*;NULL;0
2187;451;2017-01-10 14:59:28.0;0;0;*;*;*;*;*;NULL;1
2188;1695;2016-12-27 15:32:49.0;0;1;*;*;*;*;*;NULL;0
2189;1696;2016-12-30 15:10:20.0;0;1;*;*;*;*;*;NULL;0
2190;1697;2017-01-03 09:00:25.0;0;1;*;*;*;*;*;NULL;0
2191;1698;2017-01-06 11:19:48.0;0;1;*;*;*;*;*;NULL;0
2192;1699;2017-01-05 21:58:45.0;0;1;*;*;*;*;*;NULL;0
2193;1700;2017-01-06 16:15:18.0;0;1;*;*;*;*;*;NULL;0
2194;1701;2017-01-06 17:42:28.0;0;1;*;*;*;*;*;NULL;0
2195;1702;2017-01-06 19:19:59.0;0;1;*;*;*;*;*;NULL;0
2196;1703;2017-01-06 19:25:13.0;0;1;*;*;*;*;*;NULL;0
2197;1704;2017-01-06 19:43:14.0;0;1;*;*;*;*;*;NULL;0
2198;1705;2017-01-06 19:48:10.0;0;1;*;*;*;*;*;NULL;0
2199;1706;2017-01-06 19:51:37.0;0;1;*;*;*;*;*;NULL;0
2200;1707;2017-01-06 19:56:19.0;0;1;*;*;*;*;*;NULL;0
2201;1708;2017-01-12 09:12:47.0;0;1;*;*;*;*;*;NULL;0
2202;1709;2017-01-13 20:37:43.0;0;1;*;*;*;*;*;NULL;0
2203;1710;2017-01-13 20:43:40.0;0;1;*;*;*;*;*;NULL;0
2204;1711;2013-02-08 11:59:32.0;0;1;*;*;*;*;*;NULL;0
2205;1712;2013-02-28 10:16:11.0;0;1;*;*;*;*;*;NULL;0
2206;1713;2013-05-08 15:10:59.0;0;1;*;*;*;*;*;NULL;1
2207;1714;2013-04-12 09:29:09.0;0;1;*;*;*;*;*;NULL;0
2208;1715;2014-11-18 19:10:05.0;0;1;*;*;*;*;*;NULL;0
2209;1716;2017-01-15 12:06:09.0;0;1;*;*;*;*;*;NULL;0
2210;1717;2017-01-17 11:16:48.0;0;1;*;*;*;*;*;NULL;0
2211;1718;2017-01-17 15:42:09.0;0;1;*;*;*;*;*;NULL;0
2212;1719;2017-02-07 14:24:27.0;0;1;*;*;*;*;*;NULL;1
2213;1720;2017-02-27 12:00:11.0;0;1;*;*;*;*;*;NULL;1
2214;1721;2017-01-18 15:50:58.0;0;0;*;*;*;*;*;NULL;0
2215;1719;2017-02-08 17:13:30.0;1;0;*;*;*;*;*;NULL;0
2216;1721;2017-01-18 15:49:14.0;0;1;*;*;*;*;*;NULL;0
2217;1722;2017-01-20 08:21:38.0;0;1;*;*;*;*;*;NULL;0
2218;1719;2017-02-08 17:13:25.0;1;0;*;*;*;*;*;NULL;0
2219;1723;2017-09-22 21:04:16.0;0;1;*;*;*;*;*;NULL;0
2220;1724;2017-01-23 17:38:29.0;0;1;*;*;*;*;*;NULL;0
2221;1725;2017-01-24 18:06:56.0;0;1;*;*;*;*;*;NULL;0
2222;1726;2017-01-24 18:31:41.0;0;1;*;*;*;*;*;NULL;0
2223;1727;2017-01-24 18:46:16.0;0;1;*;*;*;*;*;NULL;0
2224;1728;2017-01-25 21:53:28.0;0;1;*;*;*;*;*;NULL;0
2225;1729;2017-01-26 15:07:45.0;0;1;*;*;*;*;*;NULL;0
2226;1730;2017-01-26 15:18:25.0;0;1;*;*;*;*;*;NULL;0
2227;1669;2017-01-27 11:18:00.0;0;0;*;*;*;*;*;NULL;0
2228;505;2017-01-27 12:17:35.0;0;0;*;*;*;*;*;NULL;0
2229;1731;2017-01-27 16:26:35.0;0;1;*;*;*;*;*;NULL;0
2230;1732;2013-10-04 19:05:46.0;0;1;*;*;*;*;*;NULL;0
2231;1733;2013-10-22 16:23:39.0;0;1;*;*;*;*;*;NULL;0
2232;1734;2013-10-22 16:30:29.0;0;1;*;*;*;*;*;NULL;0
2233;1735;2013-10-23 01:13:45.0;0;1;*;*;*;*;*;NULL;0
2234;1736;2014-11-25 16:31:21.0;0;1;*;*;*;*;*;NULL;0
2235;1737;2013-10-04 18:42:30.0;0;1;*;*;*;*;*;NULL;0
2236;1738;2013-10-04 18:43:57.0;0;1;*;*;*;*;*;NULL;0
2237;1739;2013-10-22 16:38:50.0;0;1;*;*;*;*;*;NULL;0
2238;1740;2013-10-23 01:14:46.0;0;1;*;*;*;*;*;NULL;0
2239;1741;2014-11-25 16:28:07.0;0;1;*;*;*;*;*;NULL;0
2240;1742;2017-02-02 13:16:03.0;0;1;*;*;*;*;*;NULL;0
2241;1743;2017-02-02 13:20:48.0;0;1;*;*;*;*;*;NULL;0
2242;1744;2017-02-03 15:22:51.0;0;1;*;*;*;*;*;NULL;0
2243;1745;2017-02-03 15:35:25.0;0;1;*;*;*;*;*;NULL;0
2244;1746;2017-02-05 01:40:51.0;0;1;*;*;*;*;*;NULL;0
2245;1747;2017-02-06 11:37:32.0;0;1;*;*;*;*;*;NULL;0
2246;1748;2017-02-06 14:22:52.0;0;1;*;*;*;*;*;NULL;0
2247;1749;2017-02-06 14:29:59.0;0;1;*;*;*;*;*;NULL;0
2248;1750;2017-02-07 11:25:14.0;0;1;*;*;*;*;*;NULL;0
2249;1751;2017-02-07 11:34:35.0;0;1;*;*;*;*;*;NULL;0
2250;1752;2017-02-07 19:34:28.0;0;1;*;*;*;*;*;NULL;1
2251;1753;2017-02-07 15:15:00.0;0;1;*;*;*;*;*;NULL;1
2252;1754;2017-02-07 15:47:36.0;0;1;*;*;*;*;*;NULL;0
2253;450;2017-02-09 11:19:54.0;0;0;*;*;*;*;*;NULL;1
2254;1755;2017-02-09 15:55:34.0;0;1;*;*;*;*;*;NULL;0
2255;1756;2016-05-24 23:03:24.0;0;1;*;*;*;*;*;NULL;0
2256;1757;2016-06-23 14:13:59.0;0;1;*;*;*;*;*;NULL;0
2257;1758;2016-09-05 10:25:07.0;0;1;*;*;*;*;*;NULL;0
2258;1759;2016-11-18 16:40:40.0;0;1;*;*;*;*;*;NULL;0
2259;1760;2017-01-13 09:47:48.0;0;1;*;*;*;*;*;NULL;0
2260;1761;2015-10-29 10:36:34.0;0;1;*;*;*;*;*;NULL;0
2261;1762;2016-01-19 10:54:10.0;0;1;*;*;*;*;*;NULL;0
2262;1763;2016-03-02 17:38:14.0;0;1;*;*;*;*;*;NULL;0
2263;1764;2016-08-07 10:44:03.0;0;1;*;*;*;*;*;NULL;0
2264;1765;2016-08-07 10:46:33.0;0;1;*;*;*;*;*;NULL;0
2265;1766;2016-08-07 10:52:13.0;0;1;*;*;*;*;*;NULL;0
2266;1767;2016-08-07 10:54:31.0;0;1;*;*;*;*;*;NULL;0
